id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,duration_min,distance_km,avg_speed_kmh,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,fare_amount,tip_amount
id1265887,2,2016-02-02 13:05:51,2016-02-02 13:12:00,1,-73.97516632080078,40.750503540039055,-73.97516632080078,40.750503540039055,N,369,6.15,0.0,0.0,40.750503540039055,-73.97516632080078,40.750503540039055,-73.97516632080078,,
id0252651,2,2016-04-15 18:20:59,2016-04-15 18:39:07,1,-73.8947525024414,40.76500701904297,-73.8947525024414,40.76500701904297,N,1088,18.133333333333333,0.0,0.0,40.76500701904297,-73.8947525024414,40.76500701904297,-73.8947525024414,,
id3921020,2,2016-02-21 14:48:13,2016-02-21 14:55:47,2,-73.98416137695312,40.74304962158203,-73.98301696777342,40.742572784423835,N,454,7.566666666666666,0.1100303620706643,0.8724874525427124,40.74304962158203,-73.98416137695312,40.742572784423835,-73.98301696777342,,
id0696270,2,2016-06-22 14:26:08,2016-06-22 17:53:07,1,-73.97394561767578,40.74304962158203,-73.98136901855469,40.713417053222656,N,12419,206.98333333333332,3.353842323883866,0.9722064873163636,40.74304962158203,-73.97394561767578,40.713417053222656,-73.98136901855469,,
id0604309,1,2016-05-17 22:40:52,2016-05-17 22:41:07,1,-73.92915344238281,40.75635147094727,-73.92915344238281,40.75635147094727,N,15,0.25,0.0,0.0,40.75635147094727,-73.92915344238281,40.75635147094727,-73.92915344238281,,
id1378209,1,2016-06-23 22:06:17,2016-06-23 22:15:56,1,-73.97184753417967,40.76005554199219,-73.97184753417967,40.76005554199219,N,579,9.65,0.0,0.0,40.76005554199219,-73.97184753417967,40.76005554199219,-73.97184753417967,,
id3227930,2,2016-01-28 23:11:26,2016-01-28 23:36:39,1,-74.00951385498048,40.71516799926758,-74.00951385498048,40.71516799926758,N,1513,25.216666666666665,0.0,0.0,40.71516799926758,-74.00951385498048,40.71516799926758,-74.00951385498048,,
id3229389,2,2016-06-20 17:13:36,2016-06-20 17:28:25,1,-74.10494995117188,40.6815185546875,-74.10494995117188,40.6815185546875,N,889,14.816666666666666,0.0,0.0,40.6815185546875,-74.10494995117188,40.6815185546875,-74.10494995117188,,
id3037706,2,2016-06-15 07:36:31,2016-06-15 07:50:28,2,-73.96037292480467,40.781700134277344,-73.96031188964844,40.78171920776367,N,837,13.95,0.005559435279768789,0.023911549590403394,40.781700134277344,-73.96037292480467,40.78171920776367,-73.96031188964844,,
id2975525,2,2016-04-22 18:48:01,2016-04-23 00:00:00,1,-73.97521209716798,40.753772735595696,-73.9861068725586,40.75807189941406,N,18719,311.98333333333335,1.0347161016386426,0.1989944957475887,40.753772735595696,-73.97521209716798,40.75807189941406,-73.9861068725586,,
id0325491,2,2016-05-14 21:11:01,2016-05-15 20:18:56,1,-73.97789001464844,40.75505447387695,-73.96599578857422,40.761451721191406,N,83275,1387.9166666666667,1.2286733317347533,0.05311586903926883,40.75505447387695,-73.97789001464844,40.761451721191406,-73.96599578857422,,
id2376941,2,2016-04-15 19:02:01,2016-04-15 19:29:44,1,-73.98686218261719,40.73720932006836,-73.9852066040039,40.73727035522461,N,1663,27.716666666666665,0.13965337635236313,0.3023163889768535,40.73720932006836,-73.98686218261719,40.73727035522461,-73.9852066040039,,
id1925747,1,2016-03-31 22:43:48,2016-03-31 22:43:54,1,-73.94501495361328,40.75164413452149,-73.94501495361328,40.75164413452149,N,6,0.1,0.0,0.0,40.75164413452149,-73.94501495361328,40.75164413452149,-73.94501495361328,,
id0988237,2,2016-04-23 19:46:08,2016-04-23 19:46:33,7,-73.63114929199219,40.768550872802734,-73.63114929199219,40.768550872802734,N,25,0.4166666666666667,0.0,0.0,40.768550872802734,-73.63114929199219,40.768550872802734,-73.63114929199219,,
id1799661,1,2016-05-25 18:44:34,2016-05-25 18:50:04,1,-73.8480453491211,40.68745040893555,-73.8480453491211,40.68745040893555,N,330,5.5,0.0,0.0,40.68745040893555,-73.8480453491211,40.68745040893555,-73.8480453491211,,
id2863553,1,2016-03-21 20:01:42,2016-03-21 20:30:59,1,-73.97767639160156,40.7603874206543,-73.9752655029297,40.75756454467773,N,1757,29.283333333333335,0.37384460013068116,0.7659877976496597,40.7603874206543,-73.97767639160156,40.75756454467773,-73.9752655029297,,
id2130491,2,2016-05-18 08:40:01,2016-05-18 10:13:03,2,-73.98441314697266,40.74605941772461,-73.98399353027342,40.74404144287109,N,5582,93.03333333333333,0.2271560125579473,0.14649975729283596,40.74605941772461,-73.98441314697266,40.74404144287109,-73.98399353027342,,
id0024499,1,2016-05-03 23:57:25,2016-05-04 00:44:37,1,-74.01393127441406,40.708526611328125,-74.01420593261719,40.710060119628906,N,2832,47.2,0.17208270602497155,0.21874920257411637,40.708526611328125,-74.01393127441406,40.710060119628906,-74.01420593261719,,
id0345264,1,2016-02-10 08:46:00,2016-02-10 08:46:40,1,-74.03455352783203,40.71561050415039,-74.03446960449219,40.71563720703125,N,40,0.6666666666666666,0.007671085244617293,0.6903976720155565,40.71561050415039,-74.03455352783203,40.71563720703125,-74.03446960449219,,
id3019678,2,2016-06-22 15:44:36,2016-06-22 15:50:05,1,-73.97895050048828,40.785511016845696,-73.97895050048828,40.785511016845696,N,329,5.483333333333333,0.0,0.0,40.785511016845696,-73.97895050048828,40.785511016845696,-73.97895050048828,,
id2679381,2,2016-01-06 18:47:02,2016-01-06 19:03:30,2,-73.99278259277344,40.7581901550293,-73.99278259277344,40.7581901550293,N,988,16.466666666666665,0.0,0.0,40.7581901550293,-73.99278259277344,40.7581901550293,-73.99278259277344,,
id0333237,2,2016-06-19 10:35:16,2016-06-19 10:35:27,1,-73.94998168945312,40.8272590637207,-73.94998931884764,40.827251434326165,N,11,0.18333333333333332,0.0010638494227346812,0.3481689019858957,40.8272590637207,-73.94998168945312,40.827251434326165,-73.94998931884764,,
id1596805,1,2016-06-28 07:27:50,2016-06-28 07:27:52,1,-73.96527862548828,40.765918731689446,-73.96527862548828,40.765918731689446,N,2,0.03333333333333333,0.0,0.0,40.765918731689446,-73.96527862548828,40.765918731689446,-73.96527862548828,,
id2830483,1,2016-05-10 20:28:20,2016-05-10 20:28:24,1,-73.99568939208984,40.761184692382805,-73.99568176269531,40.76118850708008,N,4,0.06666666666666667,0.0007699502029070158,0.6929551826163142,40.761184692382805,-73.99568939208984,40.76118850708008,-73.99568176269531,,
id2405263,2,2016-04-04 20:24:51,2016-04-05 00:00:00,1,-73.99544525146483,40.723339080810554,-73.99093627929686,40.76533889770508,N,12909,215.15,4.68558923837562,1.3066946516501845,40.723339080810554,-73.99544525146483,40.76533889770508,-73.99093627929686,,
id3823025,1,2016-03-09 09:53:51,2016-03-09 10:06:30,1,-73.9679946899414,40.79974365234375,-73.96805572509764,40.800575256347656,N,759,12.65,0.09261275548494106,0.439269986489839,40.79974365234375,-73.9679946899414,40.800575256347656,-73.96805572509764,,
id0290260,2,2016-02-03 10:24:39,2016-02-04 10:11:28,1,-73.9697265625,40.75743103027344,-74.00923156738281,40.70393753051758,N,85609,1426.8166666666666,6.816291050525605,0.28663630905503135,40.75743103027344,-73.9697265625,40.70393753051758,-74.00923156738281,,
id1488553,2,2016-01-01 01:15:20,2016-01-01 01:17:04,8,-73.9926528930664,40.768718719482415,-74.04137420654298,40.72995376586913,N,104,1.7333333333333334,5.951852514894693,206.02566397712397,40.768718719482415,-73.9926528930664,40.72995376586913,-74.04137420654298,,
id3563625,2,2016-03-12 14:54:29,2016-03-12 15:14:50,5,-73.97230529785155,40.79628753662109,-73.97261810302734,40.79617691040039,N,1221,20.35,0.029063164090348544,0.08568991869390234,40.79628753662109,-73.97230529785155,40.79617691040039,-73.97261810302734,,
id1549368,2,2016-05-12 23:33:00,2016-05-12 23:52:49,2,-73.92310333251953,40.743896484375,-73.92312622070312,40.74391174316406,N,1189,19.816666666666666,0.0025684261898486966,0.0077765637371365074,40.743896484375,-73.92310333251953,40.74391174316406,-73.92312622070312,,
id1112027,2,2016-02-15 20:15:03,2016-02-16 19:58:28,5,-73.99415588378906,40.75094223022461,-73.97861480712889,40.753128051757805,N,85405,1423.4166666666667,1.3314713843534491,0.05612431337360128,40.75094223022461,-73.99415588378906,40.753128051757805,-73.97861480712889,,
id2745836,2,2016-03-28 09:51:16,2016-03-28 10:12:12,3,-73.95894622802734,40.82099151611328,-73.95894622802734,40.82099151611328,N,1256,20.933333333333334,0.0,0.0,40.82099151611328,-73.95894622802734,40.82099151611328,-73.95894622802734,,
id1838888,2,2016-03-06 21:09:54,2016-03-06 21:42:16,1,-74.00577545166014,40.725711822509766,-74.00577545166014,40.725711822509766,N,1942,32.36666666666667,0.0,0.0,40.725711822509766,-74.00577545166014,40.725711822509766,-74.00577545166014,,
id2271876,2,2016-06-24 14:39:13,2016-06-25 14:37:26,1,-73.9915313720703,40.75,-73.97775268554686,40.75368881225586,N,86293,1438.2166666666667,1.2309954538535972,0.05135507670231595,40.75,-73.9915313720703,40.75368881225586,-73.97775268554686,,
id2088669,2,2016-04-10 14:25:06,2016-04-10 14:32:58,1,-73.98235321044923,40.767578125,-73.98235321044923,40.767578125,N,472,7.866666666666666,0.0,0.0,40.767578125,-73.98235321044923,40.767578125,-73.98235321044923,,
id1813176,1,2016-06-20 11:45:48,2016-06-20 11:45:59,1,-74.01118469238281,40.71547317504882,-74.01118469238281,40.71547317504882,N,11,0.18333333333333332,0.0,0.0,40.71547317504882,-74.01118469238281,40.71547317504882,-74.01118469238281,,
id0706879,2,2016-03-25 13:50:20,2016-03-26 13:48:44,1,-73.9619140625,40.763973236083984,-73.97145080566406,40.75362777709961,N,86304,1438.4,1.4030448481236122,0.058525230038526645,40.763973236083984,-73.9619140625,40.75362777709961,-73.97145080566406,,
id3579650,2,2016-06-03 00:23:34,2016-06-03 00:33:14,1,-73.94973754882812,40.78068161010742,-73.94973754882812,40.78068161010742,N,580,9.666666666666666,0.0,0.0,40.78068161010742,-73.94973754882812,40.78068161010742,-73.94973754882812,,
id2104465,2,2016-02-25 20:26:18,2016-02-25 20:26:23,1,-73.66493225097656,40.77119827270508,-73.6649169921875,40.77119827270508,N,5,0.08333333333333333,0.001284950601755804,0.925164433264179,40.77119827270508,-73.66493225097656,40.77119827270508,-73.6649169921875,,
id0629482,2,2016-01-10 01:51:17,2016-01-10 01:59:44,5,-73.98890686035155,40.768569946289055,-73.98890686035155,40.768569946289055,N,507,8.45,0.0,0.0,40.768569946289055,-73.98890686035155,40.768569946289055,-73.98890686035155,,
id2029944,1,2016-03-11 09:38:54,2016-03-11 09:38:57,0,-73.79039764404298,40.65545654296875,-73.79039764404298,40.65545654296875,N,3,0.05,0.0,0.0,40.65545654296875,-73.79039764404298,40.65545654296875,-73.79039764404298,,
id3923205,1,2016-03-05 11:22:18,2016-03-05 11:43:29,1,-73.9936294555664,40.75756072998047,-73.99063873291014,40.758544921875,N,1271,21.183333333333334,0.27464553132855335,0.7779102382240692,40.75756072998047,-73.9936294555664,40.758544921875,-73.99063873291014,,
id1818934,2,2016-04-12 23:04:47,2016-04-12 23:16:01,1,-73.98078155517578,40.69715881347656,-73.98078155517578,40.69715881347656,N,674,11.233333333333333,0.0,0.0,40.69715881347656,-73.98078155517578,40.69715881347656,-73.98078155517578,,
id3433664,1,2016-06-13 22:53:59,2016-06-13 22:54:08,1,-73.78195953369139,40.64470291137695,-73.78195190429686,40.64470672607422,N,9,0.15,0.0007708891122958756,0.3083556449183502,40.64470291137695,-73.78195953369139,40.64470672607422,-73.78195190429686,,
id3179688,1,2016-05-04 10:00:56,2016-05-04 10:03:12,1,-73.93496704101561,40.74085998535156,-73.93496704101561,40.74085998535156,N,136,2.2666666666666666,0.0,0.0,40.74085998535156,-73.93496704101561,40.74085998535156,-73.93496704101561,,
id0552819,1,2016-04-05 17:58:58,2016-04-05 17:59:22,1,-74.00345611572266,40.73259353637695,-74.00345611572266,40.73259353637695,N,24,0.4,0.0,0.0,40.73259353637695,-74.00345611572266,40.73259353637695,-74.00345611572266,,
id1711202,2,2016-01-31 03:19:28,2016-01-31 03:23:53,1,-73.99198150634764,40.72642517089844,-73.99181365966798,40.726608276367195,N,265,4.416666666666667,0.024791074550037345,0.3367844089816394,40.72642517089844,-73.99198150634764,40.726608276367195,-73.99181365966798,,
id2351046,1,2016-04-28 11:52:22,2016-04-28 12:02:18,1,-73.95700073242188,40.779399871826165,-73.95700073242188,40.779399871826165,N,596,9.933333333333334,0.0,0.0,40.779399871826165,-73.95700073242188,40.779399871826165,-73.95700073242188,,
id0444394,2,2016-01-03 21:52:56,2016-01-03 21:53:56,1,-73.97657775878906,40.7492790222168,-73.97655487060547,40.74935150146485,N,60,1.0,0.008286744329256773,0.4972046597554064,40.7492790222168,-73.97657775878906,40.74935150146485,-73.97655487060547,,
id2473230,1,2016-03-31 06:02:30,2016-03-31 06:04:57,1,-73.90207672119139,40.764175415039055,-73.90209197998048,40.76417922973633,N,147,2.45,0.0013532817118933765,0.033141592944327586,40.764175415039055,-73.90207672119139,40.76417922973633,-73.90209197998048,,
id3350808,2,2016-06-19 20:28:59,2016-06-19 21:01:03,1,-73.97168731689453,40.79500961303711,-73.97178649902342,40.79500961303711,N,1924,32.06666666666667,0.0083491851034585,0.015622175869257068,40.79500961303711,-73.97168731689453,40.79500961303711,-73.97178649902342,,
id0309753,2,2016-04-01 16:41:27,2016-04-01 17:04:09,1,-73.98023986816406,40.7609977722168,-73.97991180419923,40.760292053222656,N,1362,22.7,0.08319480537497978,0.2198981639867307,40.7609977722168,-73.98023986816406,40.760292053222656,-73.97991180419923,,
id0793039,2,2016-03-28 08:16:51,2016-03-28 08:23:18,1,-73.98020935058595,40.64253616333008,-73.98020935058595,40.64253616333008,N,387,6.45,0.0,0.0,40.64253616333008,-73.98020935058595,40.64253616333008,-73.98020935058595,,
id3698829,1,2016-06-02 21:10:50,2016-06-02 21:10:53,1,-73.9860076904297,40.71761322021485,-73.9860076904297,40.71761322021485,N,3,0.05,0.0,0.0,40.71761322021485,-73.9860076904297,40.71761322021485,-73.9860076904297,,
id3685066,2,2016-02-27 17:48:00,2016-02-27 18:05:15,5,-73.91718292236328,40.68220138549805,-73.91718292236328,40.68220138549805,N,1035,17.25,0.0,0.0,40.68220138549805,-73.91718292236328,40.68220138549805,-73.91718292236328,,
id2862699,2,2016-04-20 00:14:20,2016-04-20 00:15:12,5,-73.97837829589844,40.761428833007805,-73.97837829589844,40.76140213012695,N,52,0.8666666666666667,0.0029692248772829055,0.20556172227343192,40.761428833007805,-73.97837829589844,40.76140213012695,-73.97837829589844,,
id2368645,2,2016-04-23 18:56:35,2016-04-23 19:06:02,5,-73.95143127441406,40.77008819580078,-73.95076751708984,40.77072143554688,N,567,9.45,0.08990195829946551,0.5708060844410509,40.77008819580078,-73.95143127441406,40.77072143554688,-73.95076751708984,,
id2012240,1,2016-05-28 08:50:39,2016-05-28 08:57:08,1,-73.99009704589844,40.756153106689446,-73.98992919921875,40.756927490234375,N,389,6.483333333333333,0.08726039342066132,0.8075511987516214,40.756153106689446,-73.99009704589844,40.756927490234375,-73.98992919921875,,
id2320325,2,2016-02-28 09:36:23,2016-02-29 08:54:06,4,-73.98870849609375,40.73685836791992,-73.97893524169923,40.74933242797852,N,83863,1397.7166666666667,1.6130200173804219,0.06924236030871206,40.73685836791992,-73.98870849609375,40.74933242797852,-73.97893524169923,,
id1499620,2,2016-05-02 22:41:54,2016-05-02 22:43:34,1,-73.42649841308595,41.139198303222656,-73.42649841308595,41.139198303222656,N,100,1.6666666666666667,0.0,0.0,41.139198303222656,-73.42649841308595,41.139198303222656,-73.42649841308595,,
id1254064,1,2016-04-22 13:35:00,2016-04-22 13:46:52,1,-73.98466491699219,40.77809143066406,-73.98508453369139,40.77883529663086,N,712,11.866666666666667,0.08994440370003684,0.4547750748878267,40.77809143066406,-73.98466491699219,40.77883529663086,-73.98508453369139,,
id1512617,2,2016-01-27 07:23:53,2016-01-27 07:34:00,1,-74.00617218017578,40.735008239746094,-74.00617218017578,40.735008239746094,N,607,10.116666666666667,0.0,0.0,40.735008239746094,-74.00617218017578,40.735008239746094,-74.00617218017578,,
id1187248,1,2016-05-21 12:55:16,2016-05-21 12:56:27,1,-74.17723846435547,40.694942474365234,-74.17709350585938,40.6949577331543,N,71,1.1833333333333333,0.012338245946429927,0.6256012029175738,40.694942474365234,-74.17723846435547,40.6949577331543,-74.17709350585938,,
id3243230,2,2016-01-26 23:39:30,2016-01-26 23:40:56,5,-73.99846649169923,40.72605514526367,-73.99848175048828,40.72613525390625,N,86,1.4333333333333333,0.009000000373543168,0.3767442016832024,40.72605514526367,-73.99846649169923,40.72613525390625,-73.99848175048828,,
id1448294,2,2016-05-18 20:20:35,2016-05-18 20:59:08,2,-73.78934478759764,40.6466178894043,-73.78218841552734,40.64488983154297,N,2313,38.55,0.6336167188479727,0.9861738814754439,40.6466178894043,-73.78934478759764,40.64488983154297,-73.78218841552734,,
id0304049,2,2016-01-11 09:06:12,2016-01-12 09:04:17,1,-73.98165893554686,40.75962066650391,-73.99788665771484,40.75112915039063,N,86285,1438.0833333333333,1.6612867529570376,0.06931253764438008,40.75962066650391,-73.98165893554686,40.75112915039063,-73.99788665771484,,
id2234069,2,2016-04-29 14:43:32,2016-04-30 14:29:22,1,-73.95828247070312,40.77598571777344,-73.97549438476561,40.76560974121094,N,85550,1425.8333333333333,1.8525681748307776,0.07795728146570192,40.77598571777344,-73.95828247070312,40.76560974121094,-73.97549438476561,,
id0976084,2,2016-03-26 23:05:05,2016-03-26 23:14:18,5,-73.96317291259764,40.77003860473633,-73.96317291259764,40.77003860473633,N,553,9.216666666666667,0.0,0.0,40.77003860473633,-73.96317291259764,40.77003860473633,-73.96317291259764,,
id2094861,2,2016-05-18 15:06:49,2016-05-18 15:33:56,1,-73.96864318847656,40.76492691040039,-73.96828460693358,40.7647819519043,N,1627,27.116666666666667,0.03423162080379041,0.07574298395429961,40.76492691040039,-73.96864318847656,40.7647819519043,-73.96828460693358,,
id3136598,1,2016-01-09 11:22:42,2016-01-09 11:22:56,1,-73.94448852539062,40.75718688964844,-73.94451904296875,40.757190704345696,N,14,0.23333333333333334,0.002605206609682356,0.6699102710611773,40.75718688964844,-73.94448852539062,40.757190704345696,-73.94451904296875,,
id2305793,1,2016-05-27 21:59:23,2016-05-27 21:59:55,1,-73.9583282470703,40.64839553833008,-73.9583282470703,40.64839553833008,N,32,0.5333333333333333,0.0,0.0,40.64839553833008,-73.9583282470703,40.64839553833008,-73.9583282470703,,
id1918180,1,2016-04-26 13:04:22,2016-04-26 13:12:49,1,-73.9759750366211,40.690479278564446,-73.97576904296875,40.69030380249024,N,507,8.45,0.02612210620028423,0.1854824108895922,40.690479278564446,-73.9759750366211,40.69030380249024,-73.97576904296875,,
id2548767,1,2016-04-22 00:44:19,2016-04-22 00:57:43,1,-73.99604034423827,40.73298645019531,-73.99591827392578,40.73311996459961,N,804,13.4,0.018060980024115637,0.08087005980947301,40.73298645019531,-73.99604034423827,40.73311996459961,-73.99591827392578,,
id0785285,1,2016-06-15 21:49:51,2016-06-15 21:58:28,1,-73.96774291992188,40.7657356262207,-73.96774291992188,40.7657356262207,N,517,8.616666666666667,0.0,0.0,40.7657356262207,-73.96774291992188,40.7657356262207,-73.96774291992188,,
id3045950,1,2016-01-27 19:52:24,2016-01-27 19:52:51,1,-73.99667358398438,40.72555160522461,-73.99667358398438,40.72556686401367,N,27,0.45,0.0016966999307853614,0.22622665743804818,40.72555160522461,-73.99667358398438,40.72556686401367,-73.99667358398438,,
id1364014,1,2016-06-26 21:07:13,2016-06-26 21:11:31,1,-73.99422454833984,40.76499938964844,-73.99446868896483,40.76508712768555,N,258,4.3,0.022758282530321586,0.31755743065565,40.76499938964844,-73.99422454833984,40.76508712768555,-73.99446868896483,,
id0031662,1,2016-01-22 09:53:49,2016-01-22 10:28:04,1,-74.00833129882812,40.735313415527344,-74.00833892822266,40.73540878295898,N,2055,34.25,0.01062384015496863,0.01861110684082096,40.735313415527344,-74.00833129882812,40.73540878295898,-74.00833892822266,,
id3543859,1,2016-05-19 08:33:51,2016-05-19 08:34:36,1,-73.7825927734375,40.64412689208984,-73.7825927734375,40.64412689208984,N,45,0.75,0.0,0.0,40.64412689208984,-73.7825927734375,40.64412689208984,-73.7825927734375,,
id0017806,2,2016-05-10 18:33:10,2016-05-10 18:42:27,1,-73.97303771972656,40.64102935791016,-73.97303771972656,40.64102935791016,N,557,9.283333333333333,0.0,0.0,40.64102935791016,-73.97303771972656,40.64102935791016,-73.97303771972656,,
id2962329,1,2016-05-01 01:54:54,2016-05-01 02:04:10,1,-73.95960998535155,40.765670776367195,-73.95960998535155,40.765670776367195,N,556,9.266666666666667,0.0,0.0,40.765670776367195,-73.95960998535155,40.765670776367195,-73.95960998535155,,
id2714232,1,2016-04-27 10:18:00,2016-04-27 10:36:45,1,-73.98451232910156,40.740516662597656,-73.98399353027342,40.740547180175774,N,1125,18.75,0.04384000656461548,0.14028802100676954,40.740516662597656,-73.98451232910156,40.740547180175774,-73.98399353027342,,
id0132907,2,2016-01-26 02:37:42,2016-01-26 02:40:20,1,-73.90338897705078,41.68751907348633,-73.90338897705078,41.68751907348633,N,158,2.6333333333333333,0.0,0.0,41.68751907348633,-73.90338897705078,41.68751907348633,-73.90338897705078,,
id1600989,2,2016-04-01 23:45:46,2016-04-02 23:41:32,1,-73.98991394042967,40.734573364257805,-73.98497009277344,40.73627471923828,N,86146,1435.7666666666667,0.45749550165220493,0.0191185174697367,40.734573364257805,-73.98991394042967,40.73627471923828,-73.98497009277344,,
id3270236,2,2016-01-11 07:23:43,2016-01-12 00:00:00,1,-73.78227996826173,40.646869659423835,-73.99148559570312,40.750347137451165,N,59777,996.2833333333333,21.05799972997856,1.2681934360694385,40.646869659423835,-73.78227996826173,40.750347137451165,-73.99148559570312,,
id1947146,2,2016-02-23 10:49:16,2016-02-23 11:03:53,2,-73.97888946533203,40.77720642089844,-73.97888946533203,40.77720642089844,N,877,14.616666666666667,0.0,0.0,40.77720642089844,-73.97888946533203,40.77720642089844,-73.97888946533203,,
id0071544,2,2016-04-08 21:03:30,2016-04-08 21:04:26,1,-73.99012756347656,40.73448181152344,-73.99010467529298,40.73453140258789,N,56,0.9333333333333333,0.005841771937947542,0.3755424817251991,40.73448181152344,-73.99012756347656,40.73453140258789,-73.99010467529298,,
id2522291,1,2016-06-26 16:22:57,2016-06-26 16:23:13,1,-73.96916961669923,40.75582504272461,-73.96918487548828,40.755813598632805,N,16,0.26666666666666666,0.0018086409436788764,0.4069442123277472,40.75582504272461,-73.96916961669923,40.755813598632805,-73.96918487548828,,
id2950624,1,2016-01-07 07:57:52,2016-01-07 08:18:41,2,-73.962646484375,40.77236557006836,-73.96119689941406,40.77168655395508,N,1249,20.816666666666666,0.14353227444296365,0.41370391352655655,40.77236557006836,-73.962646484375,40.77168655395508,-73.96119689941406,,
id2876100,2,2016-04-09 23:26:57,2016-04-09 23:47:53,1,-73.98847198486328,40.7694091796875,-73.98847198486328,40.7694091796875,N,1256,20.933333333333334,0.0,0.0,40.7694091796875,-73.98847198486328,40.7694091796875,-73.98847198486328,,
id2401231,2,2016-03-29 10:09:30,2016-03-29 10:18:44,6,-73.99594116210938,40.75490188598633,-73.99594116210938,40.75490188598633,N,554,9.233333333333333,0.0,0.0,40.75490188598633,-73.99594116210938,40.75490188598633,-73.99594116210938,,
id1180113,1,2016-01-24 12:36:56,2016-01-24 12:37:04,1,-73.95082092285155,40.58610916137695,-73.95082092285155,40.58610916137695,N,8,0.13333333333333333,0.0,0.0,40.58610916137695,-73.95082092285155,40.58610916137695,-73.95082092285155,,
id2369943,2,2016-03-08 04:08:49,2016-03-08 04:13:02,1,-73.9771957397461,40.75828170776367,-73.97664642333984,40.7583236694336,N,253,4.216666666666667,0.04650187614583904,0.6616867751977096,40.75828170776367,-73.9771957397461,40.7583236694336,-73.97664642333984,,
id0867879,2,2016-02-13 12:14:22,2016-02-13 12:25:08,1,-74.00022888183594,40.7254295349121,-73.99907684326173,40.725391387939446,N,646,10.766666666666667,0.09717321554564325,0.5415225634122534,40.7254295349121,-74.00022888183594,40.725391387939446,-73.99907684326173,,
id2761053,2,2016-05-18 13:40:45,2016-05-19 11:25:33,1,-73.9715805053711,40.75857162475586,-73.9715805053711,40.75857162475586,N,78288,1304.8,0.0,0.0,40.75857162475586,-73.9715805053711,40.75857162475586,-73.9715805053711,,
id1302059,2,2016-04-20 06:50:51,2016-04-20 07:06:03,1,-73.755859375,40.715965270996094,-73.755859375,40.715965270996094,N,912,15.2,0.0,0.0,40.715965270996094,-73.755859375,40.715965270996094,-73.755859375,,
id1321637,2,2016-05-18 18:03:13,2016-05-18 18:31:29,1,-73.95831298828125,40.77267074584961,-73.9599380493164,40.7727928161621,N,1696,28.266666666666666,0.1375156174203624,0.2918963577319013,40.77267074584961,-73.95831298828125,40.7727928161621,-73.9599380493164,,
id1990801,2,2016-06-06 21:29:43,2016-06-06 21:38:31,4,-73.98218536376953,40.76961517333984,-73.98218536376953,40.76961517333984,N,528,8.8,0.0,0.0,40.76961517333984,-73.98218536376953,40.76961517333984,-73.98218536376953,,
id0499570,2,2016-04-28 22:32:55,2016-04-29 22:30:20,5,-73.9873046875,40.75058364868164,-73.96851348876953,40.75555038452149,N,86245,1437.4166666666667,1.6764300157181247,0.06997678771621832,40.75058364868164,-73.9873046875,40.75555038452149,-73.96851348876953,,
id3698327,2,2016-04-08 03:16:36,2016-04-09 02:28:52,2,-74.00675964355469,40.73575592041016,-73.95659637451173,40.7171287536621,N,83536,1392.2666666666667,4.707291941228013,0.20286165232260162,40.73575592041016,-74.00675964355469,40.7171287536621,-73.95659637451173,,
id0121014,2,2016-04-05 17:32:59,2016-04-06 15:13:41,1,-73.87091827392578,40.77374649047852,-73.9896240234375,40.727027893066406,N,78042,1300.7,11.268306037601384,0.5197957732421642,40.77374649047852,-73.87091827392578,40.727027893066406,-73.9896240234375,,
id3879523,1,2016-03-13 03:56:55,2016-03-13 03:57:59,1,-74.00812530517578,40.742095947265625,-74.00812530517578,40.742095947265625,N,64,1.0666666666666667,0.0,0.0,40.742095947265625,-74.00812530517578,40.742095947265625,-74.00812530517578,,
id0871837,2,2016-05-20 03:48:43,2016-05-21 03:36:21,3,-74.00672149658203,40.74416732788086,-73.98619842529298,40.731910705566406,N,85658,1427.6333333333334,2.201654981482897,0.09253027076675184,40.74416732788086,-74.00672149658203,40.731910705566406,-73.98619842529298,,
id2030774,1,2016-02-24 03:34:06,2016-02-24 03:35:46,1,-73.9451904296875,40.7515869140625,-73.9451904296875,40.751583099365234,Y,100,1.6666666666666667,0.0004241749828731711,0.015270299383434159,40.7515869140625,-73.9451904296875,40.751583099365234,-73.9451904296875,,
id1244181,1,2016-03-21 05:25:55,2016-03-21 05:26:12,1,-73.99229431152342,40.75861740112305,-73.99229431152342,40.75861740112305,N,17,0.2833333333333333,0.0,0.0,40.75861740112305,-73.99229431152342,40.75861740112305,-73.99229431152342,,
id1363093,2,2016-01-22 13:33:21,2016-01-22 13:45:47,6,-73.97821044921875,40.736682891845696,-73.97821044921875,40.736682891845696,N,746,12.433333333333334,0.0,0.0,40.736682891845696,-73.97821044921875,40.736682891845696,-73.97821044921875,,
id2395351,1,2016-01-21 13:06:58,2016-01-21 13:07:07,1,-73.77631378173827,40.64541244506836,-73.77631378173827,40.64541244506836,N,9,0.15,0.0,0.0,40.64541244506836,-73.77631378173827,40.64541244506836,-73.77631378173827,,
